Date,Open,High,Low,Close,Adj Close,Volume
2011-08-19,4.523333,4.716667,4.363333,4.376667,4.135785,338400
2011-08-22,4.576667,4.585000,4.413333,4.450000,4.205080,733200
2011-08-23,4.531667,4.811667,4.458333,4.808333,4.543691,681000
2011-08-24,4.798333,4.815000,4.616667,4.788333,4.524792,800400
2011-08-25,4.741667,4.836667,4.556667,4.573333,4.321625,823200
2011-08-26,4.556667,4.820000,4.440000,4.761667,4.499594,462000
2011-08-29,4.896667,5.071667,4.851667,5.063333,4.784656,645600
2011-08-30,4.990000,5.115000,4.911667,5.060000,4.781506,276600
2011-08-31,5.106667,5.175000,4.930000,4.990000,4.715359,780000
2011-09-01,5.020000,5.103333,4.868333,4.871667,4.603538,256800
2011-09-02,4.708333,4.761667,4.593333,4.651667,4.395648,703800
2011-09-06,4.391667,4.601667,4.368333,4.598333,4.345249,445200
2011-09-07,4.781667,4.926667,4.781667,4.915000,4.644487,511800
2011-09-08,4.900000,5.086667,4.810000,4.866667,4.598814,612000
2011-09-09,4.786667,5.011667,4.741667,4.781667,4.518492,828000
2011-09-12,4.741667,5.028333,4.741667,5.026667,4.750008,690600
2011-09-13,5.043333,5.270000,5.020000,5.236667,4.948450,2083200
2011-09-14,5.311667,5.605000,5.250000,5.480000,5.178391,1192800
2011-09-15,5.620000,5.683333,5.500000,5.655000,5.343759,1062600
2011-09-16,5.528333,5.806667,5.525000,5.738333,5.422506,1251600
2011-09-19,5.563333,5.710000,5.493333,5.648333,5.337459,762000
2011-09-20,5.686667,5.800000,5.591667,5.605000,5.296512,520200
2011-09-21,5.598333,5.721667,5.430000,5.430000,5.131141,705600
2011-09-22,5.138333,5.236667,4.950000,5.106667,4.825605,876000
2011-09-23,5.033333,5.373333,5.000000,5.336667,5.042945,770400
2011-09-26,5.401667,5.401667,5.095000,5.346667,5.052395,2194800
2011-09-27,5.525000,5.715000,5.455000,5.493333,5.190989,1623600
2011-09-28,5.523333,5.575000,5.231667,5.231667,4.943725,2023800
2011-09-29,5.376667,5.410000,4.956667,5.131667,4.849228,2682000
2011-09-30,4.986667,5.083333,4.808333,4.808333,4.543691,320400
2011-10-03,4.750000,4.860000,4.461667,4.468333,4.222403,2620200
2011-10-04,4.380000,4.833333,4.371667,4.816667,4.551567,608400
2011-10-05,4.851667,5.173333,4.735000,5.133333,4.850805,1278000
2011-10-06,5.120000,5.253333,5.030000,5.253333,4.964199,2332200
2011-10-07,5.258333,5.441667,5.198333,5.333333,5.039795,371400
2011-10-10,5.483333,5.646667,5.481667,5.608333,5.299660,625800
2011-10-11,5.545000,5.655000,5.511667,5.615000,5.305962,688200
2011-10-12,5.671667,5.820000,5.671667,5.685000,5.372108,894000
2011-10-13,5.623333,5.986667,5.623333,5.948333,5.620946,543000
2011-10-14,6.031667,6.058333,5.870000,6.036667,5.704419,578400
2011-10-17,5.961667,6.008333,5.738333,5.781667,5.463454,517800
2011-10-18,5.788333,6.016667,5.660000,5.971667,5.642997,852600
2011-10-19,5.995000,6.100000,5.876667,5.888333,5.564250,757200
2011-10-20,5.820000,5.820000,5.525000,5.706667,5.392581,1207800
2011-10-21,5.876667,6.101667,5.876667,5.970000,5.641422,627000
2011-10-24,5.986667,6.366667,5.986667,6.323333,5.975307,1455000
2011-10-25,6.223333,6.383333,6.136667,6.165000,5.825689,957600
2011-10-26,6.253333,6.333333,6.000000,6.263333,5.918611,546600
2011-10-27,6.541667,6.711667,6.451667,6.640000,6.274545,699600
2011-10-28,6.581667,6.638333,6.533333,6.630000,6.265097,304200
2011-10-31,6.448333,6.518333,6.313333,6.313333,5.965859,324000
2011-11-01,6.028333,6.093333,5.873333,5.916667,5.591024,1005600
2011-11-02,6.061667,6.063333,5.838333,5.938333,5.611498,573000
2011-11-03,6.090000,6.318333,5.836667,6.293333,5.946959,739800
2011-11-04,6.218333,6.400000,6.163333,6.346667,5.997358,291600
2011-11-07,6.283333,6.403333,6.153333,6.388333,6.036731,585000
2011-11-08,6.473333,6.545000,6.300000,6.525000,6.165877,670800
2011-11-09,6.218333,6.236667,5.951667,5.961667,5.633548,945600
2011-11-10,6.110000,6.136667,5.895000,6.051667,5.718594,286800
2011-11-11,6.188333,6.500000,6.188333,6.456667,6.101303,626400
2011-11-14,6.413333,6.523333,6.250000,6.328333,5.980034,372000
2011-11-15,6.343333,6.630000,6.315000,6.563333,6.202099,587400
2011-11-16,6.451667,6.701667,6.390000,6.410000,6.057204,1225800
2011-11-17,6.400000,6.400000,5.818333,5.958333,5.630396,1042200
2011-11-18,5.961667,5.995000,5.815000,5.876667,5.553226,495000
2011-11-21,5.698333,5.741667,5.471667,5.590000,5.282338,726600
2011-11-22,5.548333,5.618333,5.363333,5.428333,5.129568,676200
2011-11-23,5.333333,5.335000,5.123333,5.123333,4.841354,374400
2011-11-25,5.056667,5.250000,5.031667,5.031667,4.754734,553200
2011-11-28,5.325000,5.421667,5.268333,5.358333,5.063421,412800
2011-11-29,5.375000,5.491667,5.310000,5.328333,5.035071,420600
2011-11-30,5.625000,5.946667,5.625000,5.945000,5.617798,819000
2011-12-01,5.935000,5.991667,5.798333,5.976667,5.647721,246600
2011-12-02,6.083333,6.125000,5.893333,5.915000,5.589449,355800
2011-12-05,6.100000,6.160000,5.980000,6.040000,5.707568,547200
2011-12-06,6.068333,6.155000,6.026667,6.093333,5.757967,588600
2011-12-07,6.070000,6.231667,5.946667,6.193333,5.852464,432600
2011-12-08,6.111667,6.201667,5.788333,5.798333,5.479203,250800
2011-12-09,5.665000,5.991667,5.620000,5.960000,5.631974,281400
2011-12-12,5.721667,5.721667,5.458333,5.596667,5.288636,488400
2011-12-13,5.668333,5.680000,5.308333,5.350000,5.055546,217800
2011-12-14,5.325000,5.383333,5.153333,5.215000,4.927976,222600
2011-12-15,5.356667,5.386667,5.188333,5.220000,4.932702,185400
2011-12-16,5.278333,5.448333,5.243333,5.258333,4.968923,156600
2011-12-19,5.306667,5.323333,5.071667,5.083333,4.803555,624600
2011-12-20,5.246667,5.526667,5.246667,5.511667,5.208315,466200
2011-12-21,5.533333,5.651667,5.271667,5.410000,5.112243,214800
2011-12-22,5.436667,5.708333,5.436667,5.680000,5.367384,351000
2011-12-23,5.713333,5.780000,5.636667,5.770000,5.452429,143400
2011-12-27,5.776667,5.856667,5.730000,5.783333,5.465029,89400
2011-12-28,5.753333,5.758333,5.603333,5.611667,5.302811,103200
2011-12-29,5.651667,5.750000,5.638333,5.745000,5.428806,524400
2011-12-30,5.721667,5.780000,5.650000,5.650000,5.339035,343200
2012-01-03,5.850000,5.945000,5.733333,5.775000,5.457153,452400
2012-01-04,5.735000,5.858333,5.693333,5.848333,5.526451,96600
2012-01-05,5.835000,6.035000,5.826667,6.028333,5.696543,267600
2012-01-06,5.933333,6.045000,5.916667,6.018333,5.687096,147000
2012-01-09,6.065000,6.223333,6.031667,6.183333,5.843014,375600
2012-01-10,6.326667,6.326667,6.201667,6.238333,5.894986,429000
2012-01-11,6.201667,6.315000,6.176667,6.295000,5.948535,196800
2012-01-12,6.320000,6.400000,6.228333,6.373333,6.022556,280800
2012-01-13,6.291667,6.296667,6.085000,6.098333,5.762691,217800
2012-01-17,6.206667,6.245000,6.111667,6.126667,5.789466,229200
2012-01-18,6.266667,6.648333,6.266667,6.646667,6.280846,607200
2012-01-19,6.728333,6.823333,6.691667,6.800000,6.425741,272400
2012-01-20,6.833333,7.000000,6.783333,6.975000,6.591108,366000
2012-01-23,6.905000,7.083333,6.905000,6.983333,6.598982,444600
2012-01-24,6.953333,7.076667,6.926667,7.023333,6.636782,148200
2012-01-25,7.030000,7.096667,6.856667,7.073333,6.684029,377400
2012-01-26,7.098333,7.166667,6.855000,6.921667,6.540710,210600
2012-01-27,6.875000,7.000000,6.875000,6.953333,6.570634,115200
2012-01-30,6.791667,6.886667,6.700000,6.870000,6.491888,335400
2012-01-31,6.898333,6.901667,6.738333,6.811667,6.436764,152400
2012-02-01,6.976667,7.130000,6.950000,7.010000,6.624182,99600
2012-02-02,7.011667,7.148333,6.986667,7.071667,6.682455,106800
2012-02-03,7.271667,7.391667,7.223333,7.328333,6.924994,283800
2012-02-06,7.276667,7.276667,7.110000,7.201667,6.805301,282600
2012-02-07,7.108333,7.228333,7.048333,7.183333,6.787976,84000
2012-02-08,7.233333,7.433333,7.233333,7.343333,6.939169,95400
2012-02-09,7.401667,7.406667,7.300000,7.366667,6.961217,137400
2012-02-10,7.221667,7.221667,7.083333,7.145000,6.751751,235200
2012-02-13,7.280000,7.280000,7.018333,7.140000,6.747026,119400
2012-02-14,7.093333,7.166667,7.056667,7.165000,6.770651,61200
2012-02-15,7.223333,7.333333,7.171667,7.176667,6.781676,97200
2012-02-16,7.150000,7.518333,7.150000,7.450000,7.039965,229800
2012-02-17,7.516667,7.563333,7.436667,7.461667,7.050991,90600
2012-02-21,7.423333,7.470000,7.246667,7.295000,6.893497,75600
2012-02-22,7.328333,7.371667,7.138333,7.160000,6.765926,141000
2012-02-23,7.135000,7.250000,7.008333,7.186667,6.791124,75600
2012-02-24,7.250000,7.250000,7.136667,7.146667,6.753327,95400
2012-02-27,7.040000,7.285000,6.988333,7.198333,6.802149,60000
2012-02-28,7.238333,7.453333,7.218333,7.378333,6.972243,103800
2012-02-29,7.400000,7.400000,7.165000,7.183333,6.787976,247200
2012-03-01,7.248333,7.303333,7.125000,7.176667,6.781676,103200
2012-03-02,7.133333,7.260000,7.046667,7.083333,6.693478,255000
2012-03-05,6.970000,6.990000,6.740000,6.781667,6.408416,199800
2012-03-06,6.621667,6.746667,6.575000,6.735000,6.364318,270000
2012-03-07,6.783333,6.926667,6.783333,6.891667,6.512362,82800
2012-03-08,7.011667,7.020000,6.895000,6.971667,6.587959,129000
2012-03-09,6.966667,7.123333,6.966667,7.095000,6.704504,88800
2012-03-12,7.091667,7.091667,6.966667,7.005000,6.619458,98400
2012-03-13,7.083333,7.266667,7.080000,7.263333,6.863573,324000
2012-03-14,7.268333,7.438333,7.201667,7.231667,6.833648,309000
2012-03-15,7.296667,7.480000,7.266667,7.460000,7.049416,235200
2012-03-16,7.493333,7.520000,7.440000,7.440000,7.030517,173400
2012-03-19,7.405000,7.601667,7.396667,7.550000,7.134461,129000
2012-03-20,7.440000,7.535000,7.380000,7.490000,7.077765,285600
2012-03-21,7.523333,7.561667,7.460000,7.503333,7.105226,90000
2012-03-22,7.450000,7.476667,7.341667,7.473333,7.076816,126600
2012-03-23,7.463333,7.465000,7.333333,7.460000,7.064192,122400
2012-03-26,7.551667,7.676667,7.511667,7.660000,7.253579,242400
2012-03-27,7.661667,7.743333,7.650000,7.671667,7.264629,180600
2012-03-28,7.646667,7.671667,7.398333,7.473333,7.076816,219600
2012-03-29,7.388333,7.550000,7.323333,7.535000,7.135211,116400
2012-03-30,7.658333,7.658333,7.458333,7.575000,7.173090,124200
2012-04-02,7.481667,7.623333,7.415000,7.573333,7.171509,61800
2012-04-03,7.561667,7.561667,7.333333,7.385000,6.993171,84600
2012-04-04,7.170000,7.215000,6.995000,7.145000,6.765904,868800
2012-04-05,7.080000,7.173333,7.080000,7.163333,6.783265,64800
2012-04-09,6.975000,7.008333,6.881667,6.963333,6.593877,1008000
2012-04-10,6.933333,7.011667,6.745000,6.768333,6.409222,157200
2012-04-11,6.915000,7.055000,6.880000,6.953333,6.584406,193200
2012-04-12,7.020000,7.263333,7.010000,7.238333,6.854285,130800
2012-04-13,7.178333,7.216667,6.988333,6.988333,6.617550,75000
2012-04-16,7.120000,7.136667,6.913333,7.026667,6.653849,51600
2012-04-17,7.166667,7.266667,7.166667,7.218333,6.835345,90000
2012-04-18,6.961667,7.075000,6.881667,7.038333,6.664897,42000
2012-04-19,6.985000,7.168333,6.833333,6.923333,6.555999,50400
2012-04-20,6.915000,6.915000,6.683333,6.686667,6.331888,141600
2012-04-23,6.561667,6.563333,6.480000,6.556667,6.208786,136200
2012-04-24,6.620000,6.620000,6.425000,6.463333,6.120405,113400
2012-04-25,6.595000,6.735000,6.578333,6.735000,6.377659,84000
2012-04-26,6.721667,6.938333,6.721667,6.905000,6.538639,129600
2012-04-27,6.926667,7.006667,6.863333,6.970000,6.600189,157200
2012-04-30,6.941667,6.970000,6.918333,6.938333,6.570203,24000
2012-05-01,6.985000,7.130000,6.948333,7.053333,6.679101,120000
2012-05-02,6.971667,7.130000,6.943333,7.106667,6.729605,46200
2012-05-03,7.153333,7.153333,6.776667,6.791667,6.431318,187800
2012-05-04,6.695000,6.715000,6.483333,6.501667,6.156704,84000
2012-05-07,6.446667,6.521667,6.425000,6.438333,6.096731,102600
2012-05-08,6.361667,6.361667,6.115000,6.330000,5.994146,165600
2012-05-09,6.171667,6.323333,6.013333,6.278333,5.945221,135000
2012-05-10,6.351667,6.351667,6.165000,6.255000,5.923125,66600
2012-05-11,6.231667,6.520000,6.221667,6.366667,6.028867,84000
2012-05-14,6.253333,6.266667,6.156667,6.200000,5.871043,93600
2012-05-15,6.228333,6.301667,6.091667,6.123333,5.798445,57600
2012-05-16,6.113333,6.146667,5.943333,5.943333,5.627995,114000
2012-05-17,5.940000,5.981667,5.736667,5.736667,5.432292,210000
2012-05-18,5.766667,5.821667,5.546667,5.575000,5.279204,156000
2012-05-21,5.583333,5.770000,5.533333,5.768333,5.462279,121200
2012-05-22,5.773333,5.773333,5.605000,5.661667,5.361274,164400
2012-05-23,5.495000,5.610000,5.366667,5.595000,5.298143,154200
2012-05-24,5.575000,5.633333,5.468333,5.530000,5.236593,43200
2012-05-25,5.551667,5.688333,5.541667,5.633333,5.334442,81600
2012-05-29,5.788333,5.883333,5.716667,5.848333,5.538035,84000
2012-05-30,5.723333,5.740000,5.636667,5.711667,5.408620,24000
2012-05-31,5.666667,5.666667,5.495000,5.603333,5.306034,88800
2012-06-01,5.401667,5.446667,5.216667,5.225000,4.947775,173400
2012-06-04,5.228333,5.306667,5.100000,5.208333,4.931993,247200
2012-06-05,5.253333,5.428333,5.241667,5.410000,5.122958,116400
2012-06-06,5.483333,5.771667,5.458333,5.758333,5.452811,417000
2012-06-07,5.876667,5.898333,5.605000,5.620000,5.321816,81000
2012-06-08,5.600000,5.803333,5.590000,5.780000,5.473329,42000
2012-06-11,5.896667,5.905000,5.538333,5.548333,5.253953,527400
2012-06-12,5.603333,5.811667,5.590000,5.793333,5.485953,151200
2012-06-13,5.706667,5.871667,5.685000,5.720000,5.416512,54600
2012-06-14,5.616667,5.783333,5.616667,5.743333,5.438606,24000
2012-06-15,5.813333,5.948333,5.813333,5.921667,5.607479,148800
2012-06-18,5.886667,6.091667,5.886667,6.038333,5.717955,156600
2012-06-19,6.123333,6.166667,6.066667,6.126667,5.801601,73800
2012-06-20,6.126667,6.265000,6.091667,6.211667,5.887376,147600
2012-06-21,6.168333,6.168333,5.735000,5.751667,5.451392,322200
2012-06-22,5.796667,5.890000,5.795000,5.881667,5.574605,61200
2012-06-25,5.773333,5.773333,5.458333,5.493333,5.206543,174000
2012-06-26,5.496667,5.546667,5.383333,5.483333,5.197066,69000
2012-06-27,5.560000,5.628333,5.516667,5.591667,5.299746,66000
2012-06-28,5.568333,5.568333,5.350000,5.503333,5.216022,100200
2012-06-29,5.770000,5.915000,5.726667,5.908333,5.599878,240000
2012-07-02,5.956667,5.966667,5.816667,5.873333,5.566706,45600
2012-07-03,5.910000,5.998333,5.906667,5.996667,5.683600,49200
2012-07-05,5.843333,5.956667,5.823333,5.923333,5.614096,34200
2012-07-06,5.833333,5.835000,5.540000,5.636667,5.342395,123000
2012-07-09,5.583333,5.583333,5.485000,5.548333,5.258673,204600
2012-07-10,5.560000,5.616667,5.286667,5.343333,5.064375,151800
2012-07-11,5.341667,5.346667,5.203333,5.278333,5.002769,63000
2012-07-12,5.181667,5.181667,5.000000,5.071667,4.806891,253200
2012-07-13,5.133333,5.246667,5.100000,5.210000,4.938003,153600
2012-07-16,5.180000,5.180000,5.078333,5.116667,4.849544,74400
2012-07-17,5.193333,5.193333,4.936667,5.126667,4.859021,219000
2012-07-18,5.105000,5.538333,5.068333,5.470000,5.184429,355800
2012-07-19,5.543333,5.635000,5.500000,5.558333,5.268151,145800
2012-07-20,5.518333,5.543333,5.365000,5.365000,5.084911,131400
2012-07-23,5.176667,5.288333,5.055000,5.240000,4.966438,175200
2012-07-24,5.246667,5.246667,5.066667,5.145000,4.876398,143400
2012-07-25,5.210000,5.440000,5.210000,5.303333,5.026464,141600
2012-07-26,5.518333,5.611667,5.406667,5.490000,5.203385,205800
2012-07-27,5.568333,5.773333,5.515000,5.728333,5.429276,268800
2012-07-30,5.726667,5.818333,5.591667,5.635000,5.340816,145800
2012-07-31,5.648333,5.760000,5.648333,5.665000,5.369248,34200
2012-08-01,5.718333,5.773333,5.615000,5.701667,5.404002,46800
2012-08-02,5.583333,5.840000,5.551667,5.680000,5.383466,112200
2012-08-03,5.820000,5.950000,5.770000,5.888333,5.580923,216000
2012-08-06,5.956667,6.013333,5.930000,5.951667,5.640950,124800
2012-08-07,6.058333,6.236667,6.005000,6.165000,5.843146,196200
2012-08-08,6.148333,6.206667,6.106667,6.175000,5.852625,71400
2012-08-09,6.176667,6.291667,6.163333,6.251667,5.925288,286800
2012-08-10,6.240000,6.323333,6.233333,6.316667,5.986896,97800
2012-08-13,6.308333,6.308333,6.123333,6.250000,5.923708,46200
2012-08-14,6.285000,6.295000,6.100000,6.130000,5.809972,183600
2012-08-15,6.071667,6.233333,6.071667,6.148333,5.827349,54600
2012-08-16,6.208333,6.350000,6.173333,6.350000,6.018486,87000
2012-08-17,6.263333,6.263333,6.215000,6.243333,5.917391,41400
2012-08-20,6.145000,6.186667,6.116667,6.183333,5.860521,59400
2012-08-21,6.213333,6.265000,6.128333,6.160000,5.838406,88200
2012-08-22,6.113333,6.113333,6.000000,6.045000,5.729410,103200
2012-08-23,6.010000,6.010000,5.821667,5.871667,5.565128,130800
2012-08-24,5.816667,5.930000,5.785000,5.878333,5.571445,109200
2012-08-27,5.875000,5.875000,5.803333,5.803333,5.500360,49800
2012-08-28,5.803333,5.883333,5.771667,5.856667,5.550910,24000
2012-08-29,5.731667,5.850000,5.731667,5.816667,5.512999,42600
2012-08-30,5.751667,5.751667,5.613333,5.655000,5.359772,86400
2012-08-31,5.718333,5.856667,5.700000,5.838333,5.533533,73200
2012-09-04,5.668333,5.738333,5.568333,5.708333,5.410320,71400
2012-09-05,5.666667,5.708333,5.620000,5.623333,5.329757,16800
2012-09-06,5.803333,6.021667,5.785000,6.018333,5.704136,204000
2012-09-07,5.935000,5.935000,5.788333,5.821667,5.517738,105600
2012-09-10,5.765000,5.788333,5.566667,5.571667,5.280789,88200
2012-09-11,5.591667,5.685000,5.553333,5.603333,5.310802,83400
2012-09-12,5.643333,5.713333,5.541667,5.591667,5.299746,155400
2012-09-13,5.570000,5.708333,5.476667,5.681667,5.385047,282600
2012-09-14,5.736667,5.863333,5.736667,5.808333,5.505098,176400
2012-09-17,5.753333,5.790000,5.650000,5.678333,5.381886,122400
2012-09-18,5.688333,5.691667,5.613333,5.646667,5.351872,58200
2012-09-19,5.666667,5.666667,5.598333,5.606667,5.313962,52800
2012-09-20,5.586667,5.603333,5.445000,5.496667,5.209705,137400
2012-09-21,5.545000,5.590000,5.483333,5.483333,5.197066,58800
2012-09-24,5.423333,5.440000,5.283333,5.316667,5.039104,154200
2012-09-25,5.316667,5.320000,5.091667,5.091667,4.832211,155400
2012-09-26,5.091667,5.093333,4.950000,5.038333,4.781593,139200
2012-09-27,5.071667,5.253333,5.048333,5.223333,4.957167,154200
2012-09-28,5.223333,5.223333,5.075000,5.093333,4.833791,80400
2012-10-01,5.141667,5.183333,5.061667,5.063333,4.805320,77400
2012-10-02,5.161667,5.170000,5.040000,5.108333,4.848028,64800
2012-10-03,5.093333,5.150000,5.041667,5.041667,4.784758,20400
2012-10-04,5.086667,5.086667,4.975000,5.076667,4.817976,51000
2012-10-05,5.166667,5.225000,5.111667,5.115000,4.854354,179400
2012-10-08,5.083333,5.085000,4.998333,5.043333,4.786339,106200
2012-10-09,4.958333,4.958333,4.800000,4.821667,4.575969,229800
2012-10-10,4.816667,4.828333,4.715000,4.715000,4.474738,168600
2012-10-11,4.746667,4.810000,4.713333,4.733333,4.492136,120000
2012-10-12,4.725000,4.746667,4.651667,4.653333,4.416213,72600
2012-10-15,4.686667,4.821667,4.686667,4.800000,4.555407,115800
2012-10-16,4.873333,5.058333,4.860000,5.030000,4.773686,281400
2012-10-17,4.951667,5.048333,4.868333,4.958333,4.705670,144000
2012-10-18,4.965000,4.976667,4.893333,4.905000,4.655056,81000
2012-10-19,4.898333,4.898333,4.675000,4.690000,4.451011,146400
2012-10-22,4.748333,4.770000,4.683333,4.733333,4.492136,162600
2012-10-23,4.710000,4.795000,4.590000,4.776667,4.533262,141000
2012-10-24,4.783333,4.783333,4.636667,4.656667,4.419376,132600
2012-10-25,4.683333,4.755000,4.675000,4.723333,4.482646,33600
2012-10-26,4.791667,4.841667,4.725000,4.823333,4.577549,131400
2012-10-31,4.850000,4.861667,4.735000,4.750000,4.507955,160200
2012-11-01,4.818333,5.075000,4.818333,5.063333,4.805320,174000
2012-11-02,5.106667,5.106667,4.875000,4.891667,4.642402,68400
2012-11-05,4.896667,5.041667,4.895000,5.018333,4.762613,72000
2012-11-06,5.073333,5.153333,5.033333,5.098333,4.838536,203400
2012-11-07,5.023333,5.023333,4.750000,4.786667,4.542752,201000
2012-11-08,4.806667,4.863333,4.686667,4.686667,4.447848,163800
2012-11-09,4.698333,4.813333,4.683333,4.698333,4.458919,58800
2012-11-12,4.733333,4.733333,4.613333,4.688333,4.449430,62400
2012-11-13,4.660000,4.676667,4.570000,4.576667,4.343454,126000
2012-11-14,4.586667,4.633333,4.423333,4.443333,4.216913,226800
2012-11-15,4.523333,4.523333,4.351667,4.385000,4.161553,1020600
2012-11-16,4.390000,4.415000,4.233333,4.386667,4.163135,271800
2012-11-19,4.511667,4.583333,4.383333,4.513333,4.283346,335400
2012-11-20,4.480000,4.480000,4.333333,4.408333,4.183697,184200
2012-11-21,4.416667,4.450000,4.365000,4.410000,4.185278,132600
2012-11-23,4.511667,4.595000,4.461667,4.560000,4.327635,142800
2012-11-26,4.591667,4.633333,4.533333,4.616667,4.381415,183000
2012-11-27,4.626667,4.671667,4.595000,4.595000,4.360851,101400
2012-11-28,4.586667,4.706667,4.475000,4.698333,4.458919,189000
2012-11-29,4.726667,4.783333,4.633333,4.668333,4.430449,345000
2012-11-30,4.750000,4.750000,4.636667,4.670000,4.432030,82200
2012-12-03,4.741667,4.763333,4.621667,4.623333,4.387742,160200
2012-12-04,4.621667,4.756667,4.621667,4.735000,4.493717,83400
2012-12-05,4.696667,4.753333,4.658333,4.700000,4.460502,111000
2012-12-06,4.791667,4.848333,4.760000,4.833333,4.587040,157200
2012-12-07,4.866667,4.875000,4.795000,4.870000,4.621839,94800
2012-12-10,4.883333,4.930000,4.841667,4.896667,4.647145,70200
2012-12-11,4.913333,5.140000,4.913333,5.115000,4.854354,322200
2012-12-12,5.166667,5.201667,5.070000,5.093333,4.833791,192000
2012-12-13,5.043333,5.181667,4.956667,4.983333,4.729397,93000
2012-12-14,4.941667,5.020000,4.916667,4.960000,4.707252,78600
2012-12-17,5.000000,5.031667,4.916667,5.011667,4.756287,61800
2012-12-18,5.063333,5.183333,5.035000,5.175000,4.911297,247800
2012-12-19,5.191667,5.308333,5.191667,5.215000,4.949258,319200
2012-12-20,5.216667,5.241667,5.113333,5.206667,4.941350,78600
2012-12-21,4.973333,5.116667,4.971667,5.116667,4.855937,222600
2012-12-24,5.025000,5.073333,5.025000,5.058333,4.800574,28200
2012-12-26,5.083333,5.098333,5.018333,5.018333,4.772203,37200
2012-12-27,5.033333,5.033333,4.850000,4.978333,4.734168,123600
2012-12-28,4.940000,4.995000,4.878333,4.878333,4.639071,96000
2012-12-31,4.871667,5.066667,4.828333,5.041667,4.794395,134400
2013-01-02,5.285000,5.443333,5.285000,5.443333,5.176361,207600
2013-01-03,5.393333,5.463333,5.366667,5.393333,5.128812,142200
2013-01-04,5.390000,5.390000,5.333333,5.370000,5.106623,63000
2013-01-07,5.405000,5.408333,5.320000,5.351667,5.089190,285600
2013-01-08,5.336667,5.371667,5.236667,5.246667,4.989340,85800
2013-01-09,5.265000,5.343333,5.265000,5.340000,5.078095,84000
2013-01-10,5.450000,5.496667,5.378333,5.486667,5.217569,228600
2013-01-11,5.500000,5.553333,5.480000,5.526667,5.255608,129000
2013-01-14,5.440000,5.546667,5.421667,5.478333,5.209644,70800
2013-01-15,5.416667,5.458333,5.400000,5.456667,5.189040,61800
2013-01-16,5.468333,5.588333,5.466667,5.570000,5.296815,137400
2013-01-17,5.600000,5.870000,5.600000,5.835000,5.548817,617400
2013-01-18,5.595000,5.706667,5.371667,5.575000,5.301568,164400
2013-01-22,5.611667,5.611667,5.468333,5.535000,5.263531,144000
2013-01-23,5.546667,5.600000,5.513333,5.580000,5.306324,961200
2013-01-24,5.538333,5.606667,5.511667,5.513333,5.242925,1004400
2013-01-25,5.501667,5.641667,5.501667,5.593333,5.319004,210000
2013-01-28,5.660000,5.683333,5.615000,5.653333,5.376061,53400
2013-01-29,5.613333,5.631667,5.568333,5.616667,5.341193,38400
2013-01-30,5.621667,5.700000,5.621667,5.638333,5.361796,14400
2013-01-31,5.653333,5.675000,5.578333,5.578333,5.304741,14400
2013-02-01,5.675000,5.788333,5.675000,5.783333,5.499683,130800
2013-02-04,5.740000,5.808333,5.640000,5.645000,5.368136,72600
2013-02-05,5.755000,5.826667,5.706667,5.785000,5.501268,124800
2013-02-06,5.761667,5.776667,5.746667,5.776667,5.493346,9600
2013-02-07,5.748333,5.748333,5.578333,5.678333,5.399835,42000
2013-02-08,5.783333,5.863333,5.783333,5.841667,5.555158,164400
2013-02-11,5.821667,5.866667,5.813333,5.860000,5.572592,25200
2013-02-12,5.811667,5.911667,5.811667,5.896667,5.607459,46800
2013-02-13,5.916667,5.976667,5.866667,5.911667,5.621725,85200
2013-02-14,5.896667,6.033333,5.896667,6.018333,5.723159,92400
2013-02-15,6.045000,6.045000,5.896667,5.946667,5.655008,71400
2013-02-19,6.035000,6.056667,5.993333,6.043333,5.746933,113400
2013-02-20,6.001667,6.031667,5.766667,5.766667,5.483835,162600
2013-02-21,5.718333,5.720000,5.450000,5.520000,5.249267,245400
2013-02-22,5.580000,5.746667,5.580000,5.720000,5.439458,172800
2013-02-25,5.838333,5.848333,5.551667,5.563333,5.290475,114000
2013-02-26,5.601667,5.695000,5.601667,5.663333,5.385571,128400
2013-02-27,5.673333,5.883333,5.673333,5.846667,5.559912,104400
2013-02-28,5.895000,5.911667,5.808333,5.808333,5.523458,18600
2013-03-01,5.695000,5.846667,5.618333,5.786667,5.502856,65400
2013-03-04,5.773333,5.810000,5.753333,5.805000,5.520288,78000
2013-03-05,5.810000,6.013333,5.810000,5.988333,5.694631,149400
2013-03-06,6.058333,6.061667,6.000000,6.051667,5.754859,144000
2013-03-07,6.080000,6.131667,6.061667,6.093333,5.794480,172200
2013-03-08,6.151667,6.180000,6.015000,6.073333,5.775462,53400
2013-03-11,6.031667,6.135000,5.995000,6.120000,5.819840,57000
2013-03-12,6.166667,6.175000,6.073333,6.093333,5.794480,16200
2013-03-13,6.110000,6.208333,6.108333,6.188333,5.884821,62400
2013-03-14,6.198333,6.323333,6.198333,6.233333,5.927616,85200
2013-03-15,6.133333,6.133333,6.038333,6.065000,5.767538,55800
2013-03-18,5.866667,6.065000,5.866667,5.956667,5.664518,107400
2013-03-19,6.001667,6.020000,5.818333,5.925000,5.634405,34200
2013-03-20,6.018333,6.036667,5.971667,6.011667,5.732462,38400
2013-03-21,5.916667,5.936667,5.843333,5.851667,5.579893,71400
